timestamp,comment_text,author,like_count,video_id
2024-05-27T18:25:49Z,டிரஸ் விஷயத்துல எப்பவும் அண்ணன தான் வச்சீ செய்வீங்க ஆனா இன்னைக்கு அண்ணனே வச்சு செஞ்சிட்டாரு🎉🎉🎉🎉🎉🎉🎉🎉😹😹😹😹😹😹😹😂🤣😆🤣😂🤣😆🤣😂🤣😆🤣😂🤣😆🤣😂🤣😆🤣,@N.S.FAIZALAHAMED,1,Bi_Ot8_yDpo
2024-05-27T18:15:18Z,Seriously this video is worth watching every bit of it.... such a stress buster... i heartily congratulations ur efforts and hardwork behind every video.... wishing team vjsiddhu vlogs to gain more subscribes and fans..🎉,@pavithrar6527,0,Bi_Ot8_yDpo
2024-05-27T18:09:59Z,Vera level full ah sirichi enjoy panan❤😂 Harshat VJS 🎉,@rameshm8764,0,Bi_Ot8_yDpo
2024-05-27T17:54:38Z,Superb content and it&#39;s so interesting ❤❤❤❤ continue this one ❤❤❤,@tachbangl,0,Bi_Ot8_yDpo
2024-05-27T17:40:17Z,Kerchief content 😊😂😂😂😂😂😂😂😂,@muthuraj366,0,Bi_Ot8_yDpo
2024-05-27T17:38:57Z,🤣🤣u,@vinoddq7592,0,Bi_Ot8_yDpo
2024-05-27T17:24:17Z,😂😂😂😂,@dhushiczennielililumi3334,0,Bi_Ot8_yDpo
2024-05-27T17:15:09Z,Really this video makes me stress free harshath Khan big fan for you man. ❤,@Vlog_with_vetti_paiyan,0,Bi_Ot8_yDpo
2024-05-27T16:57:18Z,Always Ending  🍁❄️⚡,@KAwIN_YT,0,Bi_Ot8_yDpo
2024-05-27T15:24:30Z,Literally this is the only comedy episode which made me laugh in this Korean series,@mohankannan8146,0,Bi_Ot8_yDpo
2024-05-27T15:16:22Z,Harsath rocked,@mohankannan8146,0,Bi_Ot8_yDpo
2024-05-27T13:31:50Z,Omg 😂😂😂 I&#39;m laughing like crazy,@mahamoudirshad875,0,Bi_Ot8_yDpo
2024-05-27T12:48:48Z,Harshat scored 😂,@pavithrabhaskaran3104,0,Bi_Ot8_yDpo
2024-05-27T12:41:49Z,😅😅😅,@jothika5544,0,Bi_Ot8_yDpo
2024-05-27T12:01:50Z,2nd time pakuran,@TN_47_Santhosh,1,Bi_Ot8_yDpo
2024-05-27T11:40:17Z,Ending vera level..😂😂😂,@UCEKrishnakumarTK,0,Bi_Ot8_yDpo
2024-05-27T11:31:55Z,That Kerchief deal vera level 😂😂😂🔥🔥🔥,@mohamedrislan-zd6dd,0,Bi_Ot8_yDpo
2024-05-27T10:23:53Z,vera level fun😂😂 white tshirt la super ah irunthinga harshath,@Soundharya5296,0,Bi_Ot8_yDpo
2024-05-27T10:19:04Z,"<a href=""https://www.youtube.com/watch?v=Bi_Ot8_yDpo&amp;t=1079"">17:59</a> waatha korea kaaran arandutaan😂😂",@sivarohith7335,0,Bi_Ot8_yDpo
2024-05-27T10:13:30Z,best in Korea series,@itachi_zoro_,0,Bi_Ot8_yDpo
2024-05-27T09:44:26Z,Best video🤣 i enjoyed it👌,@munu6507,0,Bi_Ot8_yDpo
2024-05-27T09:42:17Z,Bro kkr win cup,@PandiRaja-wd3mk,0,Bi_Ot8_yDpo
2024-05-27T09:09:58Z,This is best best video in this Korea series <br>Semmaiya vizhundhu vizhundhu siruchen...,@sakthivelcs452,1,Bi_Ot8_yDpo
2024-05-27T08:42:00Z,Worth uh 🤣🤣🤣🤣🤣,@niranjana_03,1,Bi_Ot8_yDpo
2024-05-27T08:02:09Z,Best video in Korea series 🔥,@siddharthmahadev5897,0,Bi_Ot8_yDpo
2024-05-27T06:49:20Z,Aadhi bro sidhu ku movie la oru vaipu kuduiga bro ❤ keep rocking sidhu team&amp; aadhi,@vjtvupdates5177,0,Bi_Ot8_yDpo
2024-05-27T06:43:54Z,Best SK Vlog!! 😂,@rahulrythan1642,0,Bi_Ot8_yDpo
